player_name,team,season,age,position,games_played,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,points_per_minute,assist_rate,rebound_rate,target_next_season_ppg
Admiral Schofield,ORL,2021-22,24,SF,38,12.342105263157896,3.8421052631578947,2.3421052631578947,0.6578947368421053,0.31130063965884863,0.053304904051172705,0.18976545842217485,4.1891891891891895
Admiral Schofield,ORL,2022-23,25,PF,37,12.18918918918919,4.1891891891891895,1.6756756756756757,0.8378378378378378,0.3436807095343681,0.06873614190687362,0.13747228381374724,1.1304347826086956
Al Horford,OKC,2020-21,34,C,28,27.928571428571427,14.214285714285714,6.714285714285714,3.357142857142857,0.5089514066496164,0.12020460358056266,0.24040920716112532,10.159420289855072
Al Horford,BOS,2021-22,35,C,69,29.057971014492754,10.159420289855072,7.681159420289855,3.36231884057971,0.3496259351620948,0.11571072319201996,0.26433915211970077,9.777777777777779
Al Horford,BOS,2022-23,36,C,63,30.50793650793651,9.777777777777779,6.190476190476191,3.0,0.32049947970863685,0.09833506763787721,0.20291363163371487,8.646153846153846
Al Horford,BOS,2023-24,37,C,65,26.76923076923077,8.646153846153846,6.3538461538461535,2.5846153846153848,0.32298850574712645,0.09655172413793103,0.23735632183908045,8.966666666666667
Al-Farouq Aminu,2TM,2020-21,30,PF,23,18.869565217391305,4.434782608695652,4.782608695652174,1.3478260869565217,0.2350230414746544,0.07142857142857142,0.2534562211981567,5.470588235294118
Al-Farouq Aminu,ORL,2020-21,30,PF,17,21.58823529411765,5.470588235294118,5.352941176470588,1.7058823529411764,0.25340599455040874,0.07901907356948229,0.24795640326975477,1.5
Alec Burks,NYK,2020-21,29,SG,49,25.612244897959183,12.714285714285714,4.63265306122449,2.183673469387755,0.4964143426294821,0.08525896414342629,0.18087649402390438,11.654320987654321
Alec Burks,NYK,2021-22,30,SG,81,28.617283950617285,11.654320987654321,4.901234567901234,2.950617283950617,0.4072476272648835,0.10310612597066436,0.1712683347713546,12.784313725490197
Alec Burks,DET,2022-23,31,SG,51,22.0,12.784313725490197,3.0980392156862746,2.235294117647059,0.5811051693404634,0.10160427807486631,0.1408199643493761,10.43939393939394
Alec Burks,2TM,2023-24,32,SG,66,18.363636363636363,10.43939393939394,2.272727272727273,1.3333333333333333,0.5684818481848185,0.07260726072607261,0.12376237623762376,12.55813953488372
Alec Burks,DET,2023-24,32,SG,43,20.953488372093023,12.55813953488372,2.558139534883721,1.5813953488372092,0.5993340732519423,0.07547169811320754,0.1220865704772475,6.478260869565218
Alec Burks,NYK,2023-24,32,SG,23,13.521739130434783,6.478260869565218,1.7391304347826086,0.8695652173913043,0.4790996784565916,0.06430868167202572,0.12861736334405144,7.26530612244898
Aleksej Pokusevski,OKC,2020-21,19,PF,45,24.22222222222222,8.155555555555555,4.711111111111111,2.1555555555555554,0.336697247706422,0.0889908256880734,0.1944954128440367,7.60655737704918
Aleksej Pokusevski,OKC,2021-22,20,PF,61,20.21311475409836,7.60655737704918,5.213114754098361,2.1475409836065573,0.37631792376317924,0.10624493106244931,0.25790754257907544,8.117647058823529
Aleksej Pokusevski,OKC,2022-23,21,PF,34,20.61764705882353,8.117647058823529,4.676470588235294,1.8823529411764706,0.39372325249643364,0.0912981455064194,0.2268188302425107,5.214285714285714
Aleksej Pokusevski,2TM,2023-24,22,PF,28,14.464285714285714,5.214285714285714,3.1785714285714284,1.25,0.36049382716049383,0.08641975308641975,0.21975308641975308,1.2
Aleksej Pokusevski,OKC,2023-24,22,PF,10,6.0,1.2,1.0,0.5,0.2,0.08333333333333333,0.16666666666666666,7.444444444444445
Alex Caruso,LAL,2020-21,26,PG,58,20.96551724137931,6.379310344827586,2.9310344827586206,2.7586206896551726,0.3042763157894737,0.13157894736842105,0.13980263157894737,7.414634146341464
Alex Caruso,CHI,2021-22,27,SG,41,27.975609756097562,7.414634146341464,3.6097560975609757,4.024390243902439,0.26503923278116825,0.14385353095030515,0.12903225806451613,5.582089552238806
Alex Caruso,CHI,2022-23,28,PG,67,23.507462686567163,5.582089552238806,2.925373134328358,2.8805970149253732,0.23746031746031745,0.12253968253968255,0.12444444444444444,10.070422535211268
Alex Caruso,CHI,2023-24,29,SG,71,28.732394366197184,10.070422535211268,3.8450704225352115,3.4788732394366195,0.35049019607843135,0.12107843137254902,0.1338235294117647,7.074074074074074
Alex Fudge,2TM,2023-24,20,SF,6,6.666666666666667,2.5,0.8333333333333334,0.0,0.375,0.0,0.125,1.0
Alex Fudge,LAL,2023-24,20,SF,4,3.5,1.0,0.5,0.0,0.2857142857142857,0.0,0.14285714285714285,5.5
Alex Len,2TM,2020-21,27,C,64,15.296875,6.609375,4.0625,0.765625,0.432073544433095,0.05005107252298264,0.26557711950970375,2.2857142857142856
Alex Len,TOR,2020-21,27,C,7,10.857142857142858,2.2857142857142856,1.5714285714285714,0.42857142857142855,0.21052631578947367,0.039473684210526314,0.14473684210526316,7.140350877192983
Alex Len,WAS,2020-21,27,C,57,15.842105263157896,7.140350877192983,4.368421052631579,0.8070175438596491,0.45071982281284606,0.05094130675526024,0.2757475083056478,6.0256410256410255
Alex Len,SAC,2021-22,28,C,39,15.897435897435898,6.0256410256410255,4.128205128205129,1.1538461538461537,0.3790322580645161,0.07258064516129033,0.25967741935483873,1.6538461538461537
Alex Len,SAC,2022-23,29,C,26,6.1923076923076925,1.6538461538461537,2.3076923076923075,0.46153846153846156,0.2670807453416149,0.07453416149068323,0.37267080745341613,2.5
Alex Len,SAC,2023-24,30,C,48,9.25,2.5,2.6666666666666665,1.0416666666666667,0.2702702702702703,0.11261261261261261,0.2882882882882883,1.608695652173913
Alex Len,2TM,2024-25,31,C,46,8.26086956521739,1.608695652173913,2.0652173913043477,0.8260869565217391,0.19473684210526315,0.1,0.25,1.4444444444444444
Alex Len,SAC,2024-25,31,C,36,7.166666666666667,1.4444444444444444,1.7777777777777777,0.8333333333333334,0.20155038759689922,0.11627906976744186,0.24806201550387597,2.2
Alex Reese,2TM,2024-25,25,PF,15,14.4,5.066666666666666,3.1333333333333333,0.26666666666666666,0.35185185185185186,0.018518518518518517,0.2175925925925926,2.0
Alex Reese,OKC,2024-25,25,PF,1,2.0,2.0,1.0,0.0,1.0,0.0,0.5,5.285714285714286
Alfonzo McKinnie,LAL,2020-21,28,SF,39,6.615384615384615,3.128205128205128,1.3846153846153846,0.15384615384615385,0.4728682170542636,0.023255813953488372,0.20930232558139536,3.4705882352941178
Alize Johnson,BRK,2020-21,24,PF,18,10.5,5.222222222222222,5.0,0.7777777777777778,0.4973544973544973,0.07407407407407407,0.47619047619047616,1.7826086956521738
Alize Johnson,3TM,2021-22,25,PF,23,7.260869565217392,1.7826086956521738,2.652173913043478,0.391304347826087,0.24550898203592814,0.05389221556886228,0.3652694610778443,1.75
Alize Johnson,CHI,2021-22,25,PF,16,7.5625,1.75,2.25,0.5,0.23140495867768596,0.06611570247933884,0.2975206611570248,1.3333333333333333
Alize Johnson,WAS,2021-22,25,PF,3,6.0,1.3333333333333333,4.0,0.0,0.2222222222222222,0.0,0.6666666666666666,2.25
Alize Johnson,NOP,2021-22,25,PF,4,7.0,2.25,3.25,0.25,0.32142857142857145,0.03571428571428571,0.4642857142857143,1.75
Alondes Williams,BRK,2022-23,23,SG,1,5.0,0.0,1.0,0.0,0.0,0.0,0.2,0.7142857142857143
Alondes Williams,MIA,2023-24,24,SG,7,2.2857142857142856,0.7142857142857143,0.14285714285714285,0.0,0.3125,0.0,0.0625,5.0
Alperen Şengün,HOU,2021-22,19,C,72,20.680555555555557,9.61111111111111,5.458333333333333,2.5694444444444446,0.46474143720617866,0.12424445936870383,0.2639355271994627,14.786666666666667
Alperen Şengün,HOU,2022-23,20,C,75,28.946666666666665,14.786666666666667,9.04,3.88,0.5108245048364809,0.13403961308152926,0.31229847996315063,21.126984126984127
Alperen Şengün,HOU,2023-24,21,C,63,32.476190476190474,21.126984126984127,9.34920634920635,4.9523809523809526,0.6505376344086021,0.15249266862170088,0.2878787878787879,19.092105263157894
Amen Thompson,HOU,2023-24,21,SF,62,22.387096774193548,9.548387096774194,6.596774193548387,2.629032258064516,0.4265129682997118,0.11743515850144093,0.2946685878962536,14.057971014492754
Amir Coffey,LAC,2020-21,23,SG,44,8.954545454545455,3.1818181818181817,1.0,0.5,0.3553299492385787,0.05583756345177665,0.1116751269035533,8.971014492753623
Amir Coffey,LAC,2021-22,24,SG,69,22.71014492753623,8.971014492753623,2.8550724637681157,1.7971014492753623,0.395022335673261,0.07913209955328654,0.12571793235481812,3.44
Amir Coffey,LAC,2022-23,25,SF,50,12.5,3.44,1.06,1.06,0.2752,0.0848,0.0848,6.614285714285714
Amir Coffey,LAC,2023-24,26,SF,70,20.857142857142858,6.614285714285714,2.1142857142857143,1.0857142857142856,0.3171232876712329,0.052054794520547946,0.10136986301369863,9.666666666666666
Andre Drummond,2TM,2020-21,27,C,46,27.0,14.934782608695652,11.978260869565217,2.0434782608695654,0.5531400966183575,0.07568438003220612,0.44363929146537845,17.48
Andre Drummond,CLE,2020-21,27,C,25,28.88,17.48,13.48,2.56,0.6052631578947368,0.0886426592797784,0.4667590027700831,11.904761904761905
Andre Drummond,LAL,2020-21,27,C,21,24.761904761904763,11.904761904761905,10.19047619047619,1.4285714285714286,0.4807692307692308,0.057692307692307696,0.4115384615384615,7.945205479452055
Andre Drummond,2TM,2021-22,28,C,73,19.684931506849313,7.945205479452055,9.315068493150685,1.7945205479452055,0.4036186499652053,0.09116214335421016,0.4732080723729993,6.081632653061225
Andre Drummond,PHI,2021-22,28,C,49,18.408163265306122,6.081632653061225,8.83673469387755,1.9795918367346939,0.3303769401330377,0.10753880266075388,0.48004434589800443,11.75
Andre Drummond,BRK,2021-22,28,C,24,22.291666666666668,11.75,10.291666666666666,1.4166666666666667,0.5271028037383177,0.06355140186915888,0.4616822429906542,5.955223880597015
Andre Drummond,CHI,2022-23,29,C,67,12.671641791044776,5.955223880597015,6.626865671641791,0.4925373134328358,0.46996466431095407,0.038869257950530034,0.5229681978798587,8.39240506329114
Andre Drummond,CHI,2023-24,30,C,79,17.10126582278481,8.39240506329114,8.962025316455696,0.46835443037974683,0.49074759437453735,0.027387120651369355,0.5240562546262029,7.325
Andre Iguodala,MIA,2020-21,37,SF,63,21.253968253968253,4.365079365079365,3.507936507936508,2.253968253968254,0.20537714712471994,0.10604929051530994,0.1650485436893204,4.0
Andre Iguodala,GSW,2021-22,38,SF,31,19.451612903225808,4.0,3.225806451612903,3.6774193548387095,0.20563847429519072,0.1890547263681592,0.16583747927031509,2.125
Andre Jackson Jr.,MIL,2023-24,22,SG,57,10.035087719298245,2.192982456140351,1.9824561403508771,0.8771929824561403,0.21853146853146854,0.08741258741258741,0.19755244755244755,3.4328358208955225
Andrew Nembhard,IND,2022-23,23,SG,75,27.64,9.453333333333333,2.6533333333333333,4.546666666666667,0.3420164013506995,0.16449589966232514,0.09599614085865894,9.205882352941176
Andrew Nembhard,IND,2023-24,24,PG,68,24.955882352941178,9.205882352941176,2.073529411764706,4.117647058823529,0.3688862698880377,0.16499705362404243,0.08308780200353565,10.046153846153846
Andrew Wiggins,GSW,2020-21,25,PF,71,33.29577464788732,18.591549295774648,4.887323943661972,2.352112676056338,0.5583756345177665,0.0706429780033841,0.14678510998307953,17.205479452054796
Andrew Wiggins,GSW,2021-22,26,SF,73,31.904109589041095,17.205479452054796,4.4520547945205475,2.2054794520547945,0.5392872477458136,0.0691283812795191,0.1395448690425075,17.10810810810811
Andrew Wiggins,GSW,2022-23,27,SF,37,32.16216216216216,17.10810810810811,5.027027027027027,2.2972972972972974,0.5319327731092437,0.07142857142857142,0.15630252100840336,13.225352112676056
Andrew Wiggins,GSW,2023-24,28,SF,71,27.04225352112676,13.225352112676056,4.52112676056338,1.676056338028169,0.4890625,0.06197916666666667,0.1671875,17.966666666666665
Andrew Wiggins,2TM,2024-25,29,SF,60,30.7,17.966666666666665,4.483333333333333,2.6333333333333333,0.5852334419109664,0.08577633007600434,0.1460369163952226,17.558139534883722
Andrew Wiggins,GSW,2024-25,29,SF,43,30.13953488372093,17.558139534883722,4.5813953488372094,2.372093023255814,0.5825617283950617,0.0787037037037037,0.15200617283950618,19.0
Anfernee Simons,POR,2020-21,21,SG,64,17.25,7.84375,2.1875,1.390625,0.45471014492753625,0.0806159420289855,0.12681159420289856,17.333333333333332
Anfernee Simons,POR,2021-22,22,SG,57,29.49122807017544,17.333333333333332,2.6491228070175437,3.8771929824561404,0.5877453896490185,0.13146936347412255,0.08982748364069007,21.06451612903226
Anfernee Simons,POR,2022-23,23,SG,62,35.016129032258064,21.06451612903226,2.596774193548387,4.080645161290323,0.6015660985720866,0.11653615845232612,0.07415937356057116,22.58695652173913
Anfernee Simons,POR,2023-24,24,SG,46,34.391304347826086,22.58695652173913,3.630434782608696,5.543478260869565,0.656763590391909,0.1611883691529709,0.10556257901390645,19.257142857142856
Anthony Black,ORL,2023-24,20,PG,69,16.869565217391305,4.579710144927536,2.0144927536231885,1.318840579710145,0.27147766323024053,0.0781786941580756,0.11941580756013746,9.435897435897436
Anthony Davis,LAL,2020-21,27,PF,36,32.27777777777778,21.833333333333332,7.944444444444445,3.0555555555555554,0.6764199655765921,0.09466437177280551,0.24612736660929432,23.175
Anthony Davis,LAL,2021-22,28,C,40,35.1,23.175,9.85,3.05,0.6602564102564102,0.0868945868945869,0.28062678062678065,25.910714285714285
Anthony Davis,LAL,2022-23,29,C,56,34.0,25.910714285714285,12.535714285714286,2.642857142857143,0.7620798319327731,0.07773109243697479,0.36869747899159666,24.68421052631579
Anthony Davis,LAL,2023-24,30,C,76,35.526315789473685,24.68421052631579,12.644736842105264,3.5,0.6948148148148148,0.09851851851851852,0.3559259259259259,24.725490196078432
Anthony Davis,2TM,2024-25,31,C,51,33.450980392156865,24.725490196078432,11.568627450980392,3.549019607843137,0.7391559202813599,0.10609613130128957,0.34583821805392734,25.738095238095237
Anthony Davis,LAL,2024-25,31,C,42,34.285714285714285,25.738095238095237,11.880952380952381,3.357142857142857,0.7506944444444444,0.09791666666666667,0.34652777777777777,20.0
Anthony Edwards,MIN,2020-21,19,SG,72,32.138888888888886,19.333333333333332,4.666666666666667,2.9305555555555554,0.6015557476231633,0.09118409680207433,0.14520311149524634,21.291666666666668
Anthony Edwards,MIN,2021-22,20,SG,72,34.25,21.291666666666668,4.763888888888889,3.8194444444444446,0.621654501216545,0.11151662611516626,0.13909164639091645,24.632911392405063
Anthony Edwards,MIN,2022-23,21,SG,79,35.9746835443038,24.632911392405063,5.7974683544303796,4.430379746835443,0.6847290640394089,0.12315270935960591,0.16115411681914146,25.936708860759495
Anthony Edwards,MIN,2023-24,22,SG,79,35.063291139240505,25.936708860759495,5.443037974683544,5.1265822784810124,0.73971119133574,0.14620938628158844,0.1552346570397112,27.556962025316455
Anthony Gill,WAS,2020-21,28,PF,26,8.384615384615385,3.076923076923077,1.9615384615384615,0.4230769230769231,0.3669724770642202,0.05045871559633028,0.23394495412844038,4.090909090909091
Anthony Gill,WAS,2021-22,29,PF,44,10.522727272727273,4.090909090909091,1.9318181818181819,0.6136363636363636,0.38876889848812096,0.058315334773218146,0.183585313174946,3.305084745762712
Anthony Gill,WAS,2022-23,30,PF,59,10.576271186440678,3.305084745762712,1.6779661016949152,0.576271186440678,0.3125,0.05448717948717949,0.15865384615384615,3.78
Anthony Gill,WAS,2023-24,31,PF,50,9.32,3.78,1.88,0.68,0.4055793991416309,0.07296137339055794,0.2017167381974249,2.5294117647058822
Anthony Lamb,HOU,2020-21,23,SF,24,17.291666666666668,5.541666666666667,2.9166666666666665,0.9583333333333334,0.3204819277108434,0.05542168674698795,0.1686746987951807,0.0
Anthony Lamb,SAS,2021-22,24,SF,2,4.0,0.0,0.5,1.0,0.0,0.25,0.125,6.693548387096774
Armoni Brooks,HOU,2020-21,22,SG,20,26.0,11.15,3.4,1.5,0.4288461538461538,0.057692307692307696,0.13076923076923078,5.333333333333333
Armoni Brooks,2TM,2021-22,23,SG,54,15.62962962962963,5.333333333333333,1.9074074074074074,1.1481481481481481,0.3412322274881517,0.07345971563981042,0.12203791469194313,6.195121951219512
Armoni Brooks,HOU,2021-22,23,SG,41,16.829268292682926,6.195121951219512,1.975609756097561,1.1951219512195121,0.3681159420289855,0.07101449275362319,0.11739130434782609,2.6153846153846154
Armoni Brooks,TOR,2021-22,23,PG,13,11.846153846153847,2.6153846153846154,1.6923076923076923,1.0,0.22077922077922077,0.08441558441558442,0.14285714285714285,4.2
Ashton Hagans,MIN,2020-21,21,PG,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2105263157894735
Ausar Thompson,DET,2023-24,21,SF,63,25.126984126984127,8.825396825396826,6.380952380952381,1.9047619047619047,0.35123183828174354,0.07580543272267846,0.2539481996209728,10.067796610169491
Austin Reaves,LAL,2021-22,23,SG,61,23.24590163934426,7.278688524590164,3.1639344262295084,1.8032786885245902,0.3131170662905501,0.07757404795486601,0.13610719322990128,13.015625
Austin Reaves,LAL,2022-23,24,SG,64,28.796875,13.015625,3.015625,3.359375,0.45198046663049374,0.1166576234400434,0.10472056429734129,15.853658536585366
Austin Reaves,LAL,2023-24,25,SG,82,32.0609756097561,15.853658536585366,4.2926829268292686,5.487804878048781,0.49448459490300495,0.17116774438950172,0.13389121338912133,20.205479452054796
Austin Rivers,2TM,2020-21,28,SG,36,23.47222222222222,7.916666666666667,2.2777777777777777,2.25,0.33727810650887574,0.09585798816568047,0.0970414201183432,7.333333333333333
Austin Rivers,NYK,2020-21,28,SG,21,21.047619047619047,7.333333333333333,2.238095238095238,2.0,0.34841628959276016,0.09502262443438914,0.10633484162895927,8.733333333333333
Austin Rivers,DEN,2020-21,28,SG,15,26.866666666666667,8.733333333333333,2.3333333333333335,2.6,0.3250620347394541,0.0967741935483871,0.08684863523573201,6.014925373134329
Austin Rivers,DEN,2021-22,29,SG,67,22.08955223880597,6.014925373134329,1.7014925373134329,1.3432835820895523,0.2722972972972973,0.060810810810810814,0.07702702702702703,4.903846153846154
Avery Bradley,2TM,2020-21,30,SG,27,22.296296296296298,6.407407407407407,2.111111111111111,1.7037037037037037,0.287375415282392,0.07641196013289037,0.0946843853820598,8.5
Avery Bradley,MIA,2020-21,30,SG,10,21.1,8.5,1.8,1.4,0.4028436018957346,0.06635071090047394,0.08530805687203792,5.176470588235294
Avery Bradley,HOU,2020-21,30,SG,17,23.0,5.176470588235294,2.2941176470588234,1.8823529411764706,0.22506393861892582,0.08184143222506395,0.09974424552429667,6.354838709677419
Ayo Dosunmu,CHI,2021-22,22,SG,77,27.4025974025974,8.818181818181818,2.779220779220779,3.324675324675325,0.32180094786729857,0.12132701421800948,0.1014218009478673,8.5875
Ayo Dosunmu,CHI,2022-23,23,SG,80,26.225,8.5875,2.75,2.575,0.32745471877979027,0.09818875119161107,0.10486177311725453,12.157894736842104
Ayo Dosunmu,CHI,2023-24,24,SG,76,29.105263157894736,12.157894736842104,2.8421052631578947,3.1842105263157894,0.4177215189873418,0.10940325497287523,0.09764918625678119,12.304347826086957
Bam Adebayo,MIA,2020-21,23,C,64,33.484375,18.703125,8.953125,5.40625,0.5585627624825011,0.16145590293980402,0.26738217452169855,19.071428571428573
Bam Adebayo,MIA,2021-22,24,C,56,32.589285714285715,19.071428571428573,10.071428571428571,3.392857142857143,0.5852054794520548,0.10410958904109589,0.30904109589041096,20.386666666666667
Bam Adebayo,MIA,2022-23,25,C,75,34.64,20.386666666666667,9.173333333333334,3.2,0.5885296381832179,0.09237875288683603,0.26481909160892997,19.253521126760564
Bam Adebayo,MIA,2023-24,26,C,71,34.028169014084504,19.253521126760564,10.380281690140846,3.915492957746479,0.5658112582781457,0.11506622516556292,0.3050496688741722,18.076923076923077
Ben McLemore,2TM,2020-21,27,SG,53,17.07547169811321,7.660377358490566,1.8867924528301887,0.7358490566037735,0.4486187845303867,0.0430939226519337,0.11049723756906077,7.4375
Ben McLemore,HOU,2020-21,27,SG,32,16.78125,7.4375,2.0625,0.875,0.44320297951582865,0.0521415270018622,0.12290502793296089,8.0
Ben McLemore,LAL,2020-21,27,SG,21,17.523809523809526,8.0,1.619047619047619,0.5238095238095238,0.45652173913043476,0.029891304347826088,0.09239130434782608,10.234375
Ben Sheppard,IND,2023-24,22,SG,57,14.280701754385966,4.421052631578948,1.5614035087719298,0.9298245614035088,0.3095823095823096,0.06511056511056511,0.10933660933660934,5.26984126984127
Ben Simmons,PHI,2020-21,24,PG,58,32.36206896551724,14.293103448275861,7.189655172413793,6.913793103448276,0.4416622269579116,0.2136387852956846,0.2221630261054875,6.928571428571429
Ben Simmons,BRK,2022-23,26,PG,42,26.30952380952381,6.928571428571429,6.261904761904762,6.095238095238095,0.26334841628959277,0.2316742081447964,0.23800904977375564,6.133333333333334
Ben Simmons,BRK,2023-24,27,PG,15,23.933333333333334,6.133333333333334,7.933333333333334,5.733333333333333,0.2562674094707521,0.2395543175487465,0.33147632311977715,5.019607843137255
Ben Simmons,2TM,2024-25,28,PG,51,21.96078431372549,5.019607843137255,4.7254901960784315,5.588235294117647,0.22857142857142856,0.2544642857142857,0.21517857142857144,6.181818181818182
Ben Simmons,BRK,2024-25,28,PG,33,25.0,6.181818181818182,5.212121212121212,6.9393939393939394,0.24727272727272728,0.2775757575757576,0.2084848484848485,2.888888888888889
Bennedict Mathurin,IND,2022-23,20,SG,78,28.487179487179485,16.692307692307693,4.076923076923077,1.4871794871794872,0.585958595859586,0.052205220522052204,0.14311431143114312,14.508474576271187
Bennedict Mathurin,IND,2023-24,21,SF,59,26.06779661016949,14.508474576271187,3.9661016949152543,2.016949152542373,0.5565669700910273,0.07737321196358908,0.15214564369310793,16.055555555555557
Bilal Coulibaly,WAS,2023-24,19,SF,63,27.22222222222222,8.444444444444445,4.063492063492063,1.746031746031746,0.31020408163265306,0.0641399416909621,0.14927113702623906,12.322033898305085
Bismack Biyombo,CHO,2020-21,28,C,66,20.439393939393938,5.015151515151516,5.257575757575758,1.2272727272727273,0.2453669384729429,0.060044477390659746,0.257227575982209,5.833333333333333
Bismack Biyombo,PHO,2021-22,29,C,36,14.055555555555555,5.833333333333333,4.638888888888889,0.6388888888888888,0.4150197628458498,0.045454545454545456,0.3300395256916996,4.311475409836065
