player_name,team,season,position,age,games_played,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,field_goal_pct,free_throw_pct,true_shooting_pct,points_per_minute,usage_rate,assist_rate,rebound_rate,ppg_lag1,ppg_lag2,ppg_lag3,ppg_lag4,ppg_lag5,mpg_lag1,mpg_lag2,mpg_lag3,mpg_lag4,mpg_lag5,rpg_lag1,rpg_lag2,rpg_lag3,apg_lag1,apg_lag2,apg_lag3,spg_lag1,bpg_lag1,games_lag1,games_lag2,games_lag3,ts_pct_lag1,ts_pct_lag2,ts_pct_lag3,fg_pct_lag1,fg_pct_lag2,ppg_trend_2yr,ppg_trend_3yr,ppg_trend_4yr,mpg_trend_2yr,seasons_in_dataset,years_since_peak_ppg,peak_ppg,career_ppg_avg,career_ppg_std,career_games_avg,career_mpg_avg,ppg_coefficient_variation,target_next_ppg,target_next_rpg,target_next_apg,target_next_mpg,target_next_ts_pct,target_next_games
Johnny Davis,WAS,2024-25,SG,22,34,7.117647058823529,2.3529411764705883,1.1176470588235294,0.3235294117647059,0.4411764705882353,0.17647058823529413,0.20588235294117646,0.41,0.6,0.4728132387706856,0.3305785123966942,2.6941176470588233,0.04545454545454546,0.15702479338842976,3.04,5.821428571428571,0.0,0.0,0.0,12.26,15.107142857142858,0.0,0.0,0.0,1.44,2.3214285714285716,0.0,0.64,1.0,0.0,0.36,0.2,50.0,28.0,0.0,0.46183762761302866,0.44564741907261596,0.0,0.403,0.386,-1.7342436974789914,0.0,0.0,-3.9947478991596643,3,2,5.821428571428571,3.7381232492997203,1.8366091733559438,37.333333333333336,11.494929971988796,0.49131851757429457,0.0,0.0,0.0,0.0,0.0,0
Johnny Furphy,IND,2024-25,SG,20,50,7.58,2.06,1.42,0.38,0.36,0.22,0.24,0.38,0.818,0.5064909520062942,0.2717678100263852,2.2736,0.05013192612137203,0.18733509234828494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.06,2.06,0.0,50.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0
Johnny Juzang,UTA,2022-23,SG,21,18,12.88888888888889,4.833333333333333,2.1666666666666665,0.4444444444444444,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.337,0.5,0.41130862329803325,0.375,6.042222222222223,0.034482758620689655,0.16810344827586204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4.833333333333333,4.833333333333333,0.0,18.0,12.88888888888889,0.0,7.2,1.8,1.15,18.6,0.6198347107438017,20
Johnny Juzang,UTA,2023-24,SG,22,20,18.6,7.2,1.8,1.15,0.2,0.1,0.65,0.464,0.714,0.6198347107438017,0.3870967741935484,6.458,0.061827956989247305,0.0967741935483871,4.833333333333333,0.0,0.0,0.0,0.0,12.88888888888889,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.4444444444444444,0.0,0.0,0.2222222222222222,0.16666666666666666,18.0,0.0,0.0,0.41130862329803325,0.0,0.0,0.337,0.0,0.0,0.0,0.0,0.0,2,0,7.2,6.016666666666667,1.6734860488081629,19.0,15.744444444444445,0.2781417255636836,8.921875,2.875,1.0625,19.84375,0.5729250280943972,64
Johnny Juzang,UTA,2024-25,SG,23,64,19.84375,8.921875,2.875,1.0625,0.609375,0.125,0.5625,0.429,0.849,0.5729250280943972,0.4496062992125984,8.348749999999999,0.05354330708661417,0.14488188976377953,7.2,4.833333333333333,0.0,0.0,0.0,18.6,12.88888888888889,0.0,0.0,0.0,1.8,2.1666666666666665,0.0,1.15,0.4444444444444444,0.0,0.2,0.1,20.0,18.0,0.0,0.6198347107438017,0.41130862329803325,0.0,0.464,0.337,2.0442708333333335,0.0,0.0,3.4774305555555554,3,0,8.921875,6.985069444444444,2.0527273559342767,34.0,17.110879629629633,0.29387357881844794,0.0,0.0,0.0,0.0,0.0,0
Jonas Valančiūnas,MEM,2020-21,C,28,62,28.306451612903224,17.06451612903226,12.516129032258064,1.8064516129032258,0.5645161290322581,0.9193548387096774,1.6129032258064515,0.592,0.773,0.6355728565936178,0.6028490028490029,15.037419354838711,0.06381766381766382,0.44216524216524217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,17.06451612903226,17.06451612903226,0.0,62.0,28.306451612903224,0.0,17.756756756756758,11.391891891891891,2.5675675675675675,30.27027027027027,0.6168087423485673,74
Jonas Valančiūnas,NOP,2021-22,C,29,74,30.27027027027027,17.756756756756758,11.391891891891891,2.5675675675675675,0.5540540540540541,0.8108108108108109,2.418918918918919,0.544,0.82,0.6168087423485673,0.5866071428571429,16.812972972972975,0.08482142857142858,0.3763392857142857,17.06451612903226,0.0,0.0,0.0,0.0,28.306451612903224,0.0,0.0,0.0,0.0,12.516129032258064,0.0,0.0,1.8064516129032258,0.0,0.0,0.5645161290322581,0.9193548387096774,62.0,0.0,0.0,0.6355728565936178,0.0,0.0,0.592,0.0,0.0,0.0,0.0,0.0,2,0,17.756756756756758,17.410636442894507,0.489488042076825,68.0,29.288360941586745,0.0281143106791246,14.113924050632912,10.177215189873417,1.7721518987341771,24.911392405063292,0.6095827501749476,79
Jonas Valančiūnas,NOP,2022-23,C,30,79,24.911392405063292,14.113924050632912,10.177215189873417,1.7721518987341771,0.25316455696202533,0.6582278481012658,2.0126582278481013,0.547,0.826,0.6095827501749476,0.5665650406504065,13.589367088607593,0.07113821138211382,0.4085365853658536,17.756756756756758,17.06451612903226,0.0,0.0,0.0,30.27027027027027,28.306451612903224,0.0,0.0,0.0,11.391891891891891,12.516129032258064,0.0,2.5675675675675675,1.8064516129032258,0.0,0.5540540540540541,0.8108108108108109,74.0,62.0,0.0,0.6168087423485673,0.6355728565936178,0.0,0.544,0.592,-1.475296039199674,0.0,0.0,-1.6975296039199659,3,1,17.756756756756758,16.31173231214064,1.9345723396740244,71.66666666666667,27.829371429412262,0.1186000544058796,12.21951219512195,8.792682926829269,2.1097560975609757,23.475609756097562,0.6191300049431537,82
Jonas Valančiūnas,NOP,2023-24,C,31,82,23.475609756097562,12.21951219512195,8.792682926829269,2.1097560975609757,0.3902439024390244,0.8292682926829268,1.353658536585366,0.559,0.785,0.6191300049431537,0.5205194805194805,11.221951219512196,0.08987012987012988,0.37454545454545457,14.113924050632912,17.756756756756758,17.06451612903226,0.0,0.0,24.911392405063292,30.27027027027027,28.306451612903224,0.0,0.0,10.177215189873417,11.391891891891891,12.516129032258064,1.7721518987341771,2.5675675675675675,1.8064516129032258,0.25316455696202533,0.6582278481012658,79.0,74.0,62.0,0.6095827501749476,0.6168087423485673,0.6355728565936178,0.547,0.544,-2.7686222808174037,-1.6150013113034365,0.0,-3.397330257086354,4,2,17.756756756756758,15.288677282885969,2.584881647159306,74.25,26.74093101108359,0.1690716338196767,11.510204081632653,8.244897959183673,2.204081632653061,20.06122448979592,0.601741208603619,49
Jonas Valančiūnas,WAS,2024-25,C,32,49,20.06122448979592,11.510204081632653,8.244897959183673,2.204081632653061,0.4489795918367347,0.5714285714285714,1.7959183673469388,0.547,0.896,0.601741208603619,0.5737538148524923,11.36,0.10986775178026448,0.4109867751780264,12.21951219512195,14.113924050632912,17.756756756756758,17.06451612903226,0.0,23.475609756097562,24.911392405063292,30.27027027027027,28.306451612903224,0.0,8.792682926829269,10.177215189873417,11.391891891891891,2.1097560975609757,1.7721518987341771,2.5675675675675675,0.3902439024390244,0.8292682926829268,82.0,79.0,74.0,0.6191300049431537,0.6095827501749476,0.6168087423485673,0.559,0.547,-1.3018599845001297,-2.0821842250413685,-1.3885780118499018,-2.425083957633687,5,3,17.756756756756758,14.532982642635307,2.804742732209793,69.2,25.404989706826054,0.19299154214782718,8.71875,6.96875,1.75,16.90625,0.6040006927606512,32
Jonas Valančiūnas,SAC,2024-25,C,32,32,16.90625,8.71875,6.96875,1.75,0.46875,0.5625,1.0,0.556,0.847,0.6040006927606512,0.5157116451016636,8.217500000000001,0.10351201478743069,0.4121996303142329,11.510204081632653,12.21951219512195,14.113924050632912,17.756756756756758,17.06451612903226,20.06122448979592,23.475609756097562,24.911392405063292,30.27027027027027,28.306451612903224,8.244897959183673,8.792682926829269,10.177215189873417,2.204081632653061,2.1097560975609757,1.7721518987341771,0.4489795918367347,0.5714285714285714,49.0,82.0,79.0,0.601741208603619,0.6191300049431537,0.6095827501749476,0.547,0.559,-1.7503810975609753,-1.7983913502109707,-2.2595016891891895,-3.284679878048781,6,4,17.756756756756758,13.563943868862756,3.453618726141405,63.0,23.98853308902171,0.2546175920168392,0.0,0.0,0.0,0.0,0.0,0
Jonathan Isaac,ORL,2022-23,PF,25,11,11.272727272727273,5.0,4.0,0.5454545454545454,1.2727272727272727,0.36363636363636365,0.36363636363636365,0.415,0.556,0.4827949438202247,0.4435483870967742,5.541818181818182,0.04838709677419354,0.3548387096774193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5.0,5.0,0.0,11.0,11.272727272727273,0.0,6.775862068965517,4.482758620689655,0.5172413793103449,15.758620689655173,0.610096870342772,58
