Name,season,minor_count,moderate_count,severe_count,2020_2021,2021_2022,2022_2023,2023_2024,2024_2025,has_severe_injury,total_days_missed,injury_score,games_missed,games_missed_last_season
 Alex Caruso,2022_2023,12.0,9.0,1.0,14.393939393939394,100.0,18.939393939393938,11.023622047244094,12.000000000000002,True,16.0,,7.7176470588235295,44.85882352941177
 Alex Caruso,2023_2024,12.0,9.0,1.0,14.393939393939394,100.0,18.939393939393938,11.023622047244094,12.000000000000002,True,9.0,,4.341176470588235,7.7176470588235295
 Alex Caruso,2024_2025,12.0,9.0,1.0,14.393939393939394,100.0,18.939393939393938,11.023622047244094,12.000000000000002,True,16.0,,7.7176470588235295,4.341176470588235
 Alex Len,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Alex Len,2021_2022,3.0,1.0,0.0,0.0,5.2631578947368425,1.5151515151515154,33.07086614173229,0.0,False,13.0,,6.2705882352941185,82.0
 Alex Len,2022_2023,3.0,1.0,0.0,0.0,5.2631578947368425,1.5151515151515154,33.07086614173229,0.0,False,2.0,,0.9647058823529412,6.2705882352941185
 Alex Len,2023_2024,3.0,1.0,0.0,0.0,5.2631578947368425,1.5151515151515154,33.07086614173229,0.0,False,43.0,,20.741176470588236,0.9647058823529412
 Alex Len,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,20.741176470588236
 Alex Sarr,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Alex Sarr,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alex Sarr,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alex Sarr,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alex Sarr,2024_2025,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,False,8.0,,3.8588235294117648,82.0
 Alfonzo McKinnie,2020_2021,2.0,0.0,0.0,1.5151515151515154,2.631578947368421,0.0,0.0,0.0,False,1.0,,0.4823529411764706,
 Alfonzo McKinnie,2021_2022,2.0,0.0,0.0,1.5151515151515154,2.631578947368421,0.0,0.0,0.0,False,7.0,,3.376470588235294,0.4823529411764706
 Alfonzo McKinnie,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,3.376470588235294
 Alfonzo McKinnie,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alfonzo McKinnie,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alize Johnson,2020_2021,3.0,0.0,0.0,4.545454545454546,5.2631578947368425,0.0,0.0,0.0,False,7.0,,3.376470588235294,
 Alize Johnson,2021_2022,3.0,0.0,0.0,4.545454545454546,5.2631578947368425,0.0,0.0,0.0,False,10.0,,4.823529411764706,3.376470588235294
 Alize Johnson,2022_2023,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,4.823529411764706
 Alize Johnson,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alize Johnson,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alondes Williams,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Alondes Williams,2021_2022,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alondes Williams,2022_2023,1.0,0.0,0.0,0.0,0.0,3.0303030303030307,0.0,0.0,False,7.0,,3.376470588235294,82.0
 Alondes Williams,2023_2024,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,3.376470588235294
 Alondes Williams,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,82.0
 Alperen Sengun,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
 Alperen Sengun,2021_2022,2.0,3.0,0.0,0.0,15.789473684210527,3.787878787878788,3.937007874015748,0.0,False,17.0,,8.200000000000001,82.0
 Alperen Sengun,2022_2023,2.0,3.0,0.0,0.0,15.789473684210527,3.787878787878788,3.937007874015748,0.0,False,2.0,,0.9647058823529412,8.200000000000001
 Alperen Sengun,2023_2024,2.0,3.0,0.0,0.0,15.789473684210527,3.787878787878788,3.937007874015748,0.0,False,2.0,,0.9647058823529412,0.9647058823529412
 Alperen Sengun,2024_2025,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,0.9647058823529412
 Amari Bailey,2020_2021,0.0,0.0,0.0,,,,,,True,170.0,100.0,82.0,
