player_id,name,season,salary,years_remaining,total_contract_value,avg_salary,salary_cap,cap_hit_percent,luxury_tax_limit,luxury_tax_risk,year_index,npv_salary
488,Collin Gillespie,2022/2023,508891.0,2,2270643.0,1135321.5,123655000,0.41154098095507663,150267000,0.33865785568354995,1,471195.37037037034
488,Collin Gillespie,2023/2024,1761752.0,2,2270643.0,1135321.5,136021000,1.2952058873262218,165294000,1.065829370697061,2,1510418.3813443072
91,Collin Sexton,2022/2023,16700000.0,3,52175000.0,17391666.666666668,123655000,13.505317213214186,150267000,11.113551212175661,1,15462962.962962963
91,Collin Sexton,2023/2024,17325000.0,3,52175000.0,17391666.666666668,136021000,12.737003844994524,165294000,10.481324185995861,2,14853395.061728394
91,Collin Sexton,2024/2025,18150000.0,3,52175000.0,17391666.666666668,141000000,12.872340425531913,172000000,10.552325581395348,3,14408055.174516078
275,Corey Kispert,2022/2023,3552840.0,3,12980767.0,4326922.333333333,123655000,2.8731874974728076,150267000,2.3643514544111484,1,3289666.6666666665
275,Corey Kispert,2023/2024,3722040.0,3,12980767.0,4326922.333333333,136021000,2.736371589681005,165294000,2.25176957421322,2,3191049.382716049
275,Corey Kispert,2024/2025,5705887.0,3,12980767.0,4326922.333333333,141000000,4.0467283687943265,172000000,3.317376162790698,3,4529517.064217852
225,Cory Joseph,2022/2023,5155500.0,1,5155500.0,5155500.0,123655000,4.169261251061421,150267000,3.4308930104414146,1,4773611.111111111
36,D'Angelo Russell,2022/2023,31377750.0,1,31377750.0,31377750.0,123655000,25.375237556103674,150267000,20.88133123040987,1,29053472.22222222
479,DJ Augustin,2022/2023,633938.0,1,633938.0,633938.0,123655000,0.5126666936233876,150267000,0.4218743969068392,1,586979.6296296295
565,DJ Steward,2022/2023,50000.0,1,50000.0,50000.0,123655000,0.04043508147668917,150267000,0.03327410542567563,1,46296.29629629629
531,DJ Wilson,2022/2023,250000.0,1,250000.0,250000.0,123655000,0.20217540738344586,150267000,0.16637052712837816,1,231481.48148148146
472,DaQuan Jeffries,2022/2023,799403.0,2,2865988.0,1432994.0,123655000,0.6464785087541952,150267000,0.5319883939920276,1,740187.9629629629
472,DaQuan Jeffries,2023/2024,2066585.0,2,2865988.0,1432994.0,136021000,1.5193131942861764,165294000,1.2502480428811693,2,1771763.5459533606
431,Daishen Nix,2022/2023,1563518.0,3,5388212.0,1796070.6666666667,123655000,1.2644195544054022,150267000,1.0404932553388302,1,1447701.8518518517
431,Daishen Nix,2023/2024,1836096.0,3,5388212.0,1796070.6666666667,136021000,1.349862153638041,165294000,1.110806199862064,2,1574156.378600823
431,Daishen Nix,2024/2025,1988598.0,3,5388212.0,1796070.6666666667,141000000,1.4103531914893617,172000000,1.1561616279069769,3,1578613.2068282273
431,Dalano Banton,2022/2023,1563518.0,1,1563518.0,1563518.0,123655000,1.2644195544054022,150267000,1.0404932553388302,1,1447701.8518518517
292,Dalen Terry,2022/2023,3191400.0,3,10052640.0,3350880.0,123655000,2.580890380494117,150267000,2.123819601110024,1,2955000.0
292,Dalen Terry,2023/2024,3350760.0,3,10052640.0,3350880.0,136021000,2.4634137375846374,165294000,2.0271516207484845,2,2872736.625514403
292,Dalen Terry,2024/2025,3510480.0,3,10052640.0,3350880.0,141000000,2.4897021276595743,172000000,2.0409767441860462,3,2786732.205456485
344,Damian Jones,2022/2023,2298385.0,2,4885050.0,2442525.0,123655000,1.858707694796005,150267000,1.5295340959758297,1,2128134.2592592593
344,Damian Jones,2023/2024,2586665.0,2,4885050.0,2442525.0,136021000,1.9016659192330598,165294000,1.5648874127312546,2,2217648.319615912
7,Damian Lillard,2022/2023,42492492.0,3,136920252.0,45640084.0,123655000,34.36374752335126,150267000,28.277993172153565,1,39344900.0
7,Damian Lillard,2023/2024,45640084.0,3,136920252.0,45640084.0,136021000,33.55370420743856,165294000,27.61145837114475,2,39129015.77503429
7,Damian Lillard,2024/2025,48787676.0,3,136920252.0,45640084.0,141000000,34.601188652482264,172000000,28.364927906976746,3,38729230.173245944
365,Damion Lee,2022/2023,2133278.0,1,2133278.0,2133278.0,123655000,1.7251853948485707,150267000,1.4196583414854893,1,1975257.4074074072
389,Daniel Gafford,2022/2023,1930681.0,3,27726841.0,9242280.333333334,123655000,1.5613448708099147,150267000,1.284833662746977,1,1787667.5925925926
389,Daniel Gafford,2023/2024,12402000.0,3,27726841.0,9242280.333333334,136021000,9.117709765403871,165294000,7.502994664053142,2,10632716.049382715
389,Daniel Gafford,2024/2025,13394160.0,3,27726841.0,9242280.333333334,141000000,9.49940425531915,172000000,7.787302325581395,3,10632716.049382715
168,Daniel Theis,2022/2023,8694369.0,3,27325159.0,9108386.333333334,123655000,7.031150378068012,150267000,5.78594701431452,1,8050341.666666666
168,Daniel Theis,2023/2024,9108386.0,3,27325159.0,9108386.333333334,136021000,6.696308658221891,165294000,5.5104153810785625,2,7808972.908093277
168,Daniel Theis,2024/2025,9522404.0,3,27325159.0,9108386.333333334,141000000,6.753478014184397,172000000,5.536281395348838,3,7559191.307219427
74,Danilo Gallinari,2022/2023,19479000.0,2,26281950.0,13140975.0,123655000,15.75269904168857,150267000,12.96292599173471,1,18036111.11111111
74,Danilo Gallinari,2023/2024,6802950.0,2,26281950.0,13140975.0,136021000,5.001396843134516,165294000,4.115666630367708,2,5832433.127572016
124,Danny Green,2022/2023,11710528.0,1,11710528.0,11710528.0,123655000,9.470323076300998,150267000,7.793146865246528,1,10843081.481481481
256,Danuel House,2022/2023,4105000.0,2,8415250.0,4207625.0,123655000,3.319720189236181,150267000,2.7318040554479692,1,3800925.925925926
256,Danuel House,2023/2024,4310250.0,2,8415250.0,4207625.0,136021000,3.168812168709243,165294000,2.6076264111220007,2,3695344.650205761
156,Dario Saric,2022/2023,9240000.0,1,9240000.0,9240000.0,123655000,7.47240305689216,150267000,6.149054682664856,1,8555555.555555554
250,Darius Bazley,2022/2023,4264628.0,2,10469663.0,5234831.5,123655000,3.4488116129554,150267000,2.8380336334657645,1,3948729.629629629
250,Darius Bazley,2023/2024,6205035.0,2,10469663.0,5234831.5,136021000,4.56182133641129,165294000,3.753938436966859,2,5319817.386831275
488,Darius Days,2022/2023,508891.0,2,2270643.0,1135321.5,123655000,0.41154098095507663,150267000,0.33865785568354995,1,471195.37037037034
488,Darius Days,2023/2024,1761752.0,2,2270643.0,1135321.5,136021000,1.2952058873262218,165294000,1.065829370697061,2,1510418.3813443072
163,Darius Garland,2022/2023,8920794.0,3,78600794.0,26200264.666666668,123655000,7.214260644535199,150267000,5.936628800734693,1,8259994.444444444
163,Darius Garland,2023/2024,33500000.0,3,78600794.0,26200264.666666668,136021000,24.628550003308312,165294000,20.266918339443656,2,28720850.480109736
163,Darius Garland,2024/2025,36180000.0,3,78600794.0,26200264.666666668,141000000,25.659574468085104,172000000,21.034883720930235,3,28720850.480109736
485,David Duke,2022/2023,531283.0,2,2293035.0,1146517.5,123655000,0.4296494278435971,150267000,0.3535593310573845,1,491928.70370370365
485,David Duke,2023/2024,1761752.0,2,2293035.0,1146517.5,136021000,1.2952058873262218,165294000,1.065829370697061,2,1510418.3813443072
229,David Nwaba,2022/2023,5022000.0,2,10416000.0,5208000.0,123655000,4.061299583518661,150267000,3.34205114895486,1,4650000.0
229,David Nwaba,2023/2024,5394000.0,2,10416000.0,5208000.0,136021000,3.9655641408311952,165294000,3.263276343968928,2,4624485.596707818
328,David Roddy,2022/2023,2588640.0,3,8154120.0,2718040.0,123655000,2.0934373862763334,150267000,1.7226936053824193,1,2396888.8888888885
328,David Roddy,2023/2024,2718240.0,3,8154120.0,2718040.0,136021000,1.9983973062982923,165294000,1.6444880031943083,2,2330452.674897119
328,David Roddy,2024/2025,2847240.0,3,8154120.0,2718040.0,141000000,2.0193191489361704,172000000,1.6553720930232558,3,2260230.909922268
233,Davion Mitchell,2022/2023,4833600.0,3,16348317.0,5449439.0,123655000,3.908940196514496,150267000,3.2166743197109144,1,4475555.555555555
233,Davion Mitchell,2023/2024,5063640.0,3,16348317.0,5449439.0,136021000,3.7226898787687195,165294000,3.063414280010164,2,4341255.144032922
233,Davion Mitchell,2024/2025,6451077.0,3,16348317.0,5449439.0,141000000,4.5752319148936165,172000000,3.7506261627906974,3,5121072.911903673
95,Davis Bertans,2022/2023,16000000.0,3,49000000.0,16333333.333333334,123655000,12.939226072540535,150267000,10.647713736216202,1,14814814.814814813
95,Davis Bertans,2023/2024,17000000.0,3,49000000.0,16333333.333333334,136021000,12.498070150932577,165294000,10.284704828971408,2,14574759.945130315
95,Davis Bertans,2024/2025,16000000.0,3,49000000.0,16333333.333333334,141000000,11.347517730496454,172000000,9.30232558139535,3,12701315.856322713
396,Davon Reed,2022/2023,1902133.0,1,1902133.0,1902133.0,123655000,1.5382580566899844,150267000,1.2658354795131332,1,1761234.259259259
371,Day'Ron Sharpe,2022/2023,2109480.0,3,8308642.0,2769547.3333333335,123655000,1.7059399134689255,150267000,1.4038211982670845,1,1953222.222222222
371,Day'Ron Sharpe,2023/2024,2210040.0,3,8308642.0,2769547.3333333335,136021000,1.6247785268451196,165294000,1.337035827071763,2,1894753.086419753
371,Day'Ron Sharpe,2024/2025,3989122.0,3,8308642.0,2769547.3333333335,141000000,2.829164539007092,172000000,2.319256976744186,3,3166693.656962861
42,De'Aaron Fox,2022/2023,30351780.0,3,97800180.0,32600060.0,123655000,24.5455339452509,150267000,20.19856655153826,1,28103500.0
42,De'Aaron Fox,2023/2024,32600060.0,3,97800180.0,32600060.0,136021000,23.966931576741825,165294000,19.722470265103393,2,27949296.98216735
42,De'Aaron Fox,2024/2025,34848340.0,3,97800180.0,32600060.0,141000000,24.71513475177305,172000000,20.260662790697676,3,27663735.838032816
147,De'Andre Hunter,2022/2023,9835881.0,3,51621596.0,17207198.666666668,123655000,7.95429299260038,150267000,6.545602826967997,1,9107297.222222222
147,De'Andre Hunter,2023/2024,20089286.0,3,51621596.0,17207198.666666668,136021000,14.769253277067513,165294000,12.153669219693395,2,17223324.759945128
147,De'Andre Hunter,2024/2025,21696429.0,3,51621596.0,17207198.666666668,141000000,15.387538297872341,172000000,12.614202906976743,3,17223324.855204996
174,De'Anthony Melton,2022/2023,8250000.0,2,16250000.0,8125000.0,123655000,6.671788443653714,150267000,5.490227395236479,1,7638888.888888888
174,De'Anthony Melton,2023/2024,8000000.0,2,16250000.0,8125000.0,136021000,5.881444776909448,165294000,4.839861095986545,2,6858710.562414265
134,DeAndre Jordan,2022/2023,10733758.0,1,10733758.0,10733758.0,123655000,8.680407585621284,150267000,7.143123906113784,1,9938664.814814813
51,DeMar DeRozan,2022/2023,27300000.0,2,55900000.0,27950000.0,123655000,22.07755448627229,150267000,18.167661562418893,1,25277777.777777776
51,DeMar DeRozan,2023/2024,28600000.0,2,55900000.0,27950000.0,136021000,21.026165077451274,165294000,17.3025034181519,2,24519890.260631
389,Dean Wade,2022/2023,1930681.0,3,13807225.0,4602408.333333333,123655000,1.5613448708099147,150267000,1.284833662746977,1,1787667.5925925926
389,Dean Wade,2023/2024,5709877.0,3,13807225.0,4602408.333333333,136021000,4.197790782305674,165294000,3.4543764443960456,2,4895299.211248285
389,Dean Wade,2024/2025,6166667.0,3,13807225.0,4602408.333333333,141000000,4.373522695035461,172000000,3.585271511627907,3,4895299.084235126
37,Deandre Ayton,2022/2023,30913750.0,3,97378314.0,32459438.0,123655000,25.0,150267000,20.572547532059602,1,28623842.59259259
37,Deandre Ayton,2023/2024,32459438.0,3,97378314.0,32459438.0,136021000,23.863549010814506,165294000,19.637396396723414,2,27828736.282578874
37,Deandre Ayton,2024/2025,34005126.0,3,97378314.0,32459438.0,141000000,24.117110638297873,172000000,19.770422093023257,3,26994365.378753234
87,Dejounte Murray,2022/2023,17071120.0,2,35285120.0,17642560.0,123655000,13.805442561966764,150267000,11.360524932287195,1,15806592.592592591
87,Dejounte Murray,2023/2024,18214000.0,2,35285120.0,17642560.0,136021000,13.390579395828587,165294000,11.019153750287366,2,15615569.27297668
180,Delon Wright,2022/2023,7804878.0,2,16000000.0,8000000.0,123655000,6.311817556912377,150267000,5.1940066681307275,1,7226738.888888888
180,Delon Wright,2023/2024,8195122.0,2,16000000.0,8000000.0,136021000,6.024894685379464,165294000,4.957906518082931,2,7025996.22770919
562,Demetrius Jackson,2022/2023,92857.0,2,185714.0,92857.0,123655000,0.07509360721361853,150267000,0.06179467215023924,1,85978.7037037037
562,Demetrius Jackson,2023/2024,92857.0,2,185714.0,92857.0,136021000,0.06826666470618507,165294000,0.056176872723752824,2,79609.91083676268
232,Deni Avdija,2022/2023,4916160.0,3,19665967.0,6555322.333333333,123655000,3.975706603048805,150267000,3.2716165225897904,1,4552000.0
232,Deni Avdija,2023/2024,6263188.0,3,19665967.0,6555322.333333333,136021000,4.604574293675241,165294000,3.789119992256222,2,5369674.211248285
232,Deni Avdija,2024/2025,8486619.0,3,19665967.0,6555322.333333333,141000000,6.018878723404255,172000000,4.934080813953488,3,6736951.7794543505
323,Dennis Schroeder,2022/2023,2641682.0,1,2641682.0,2641682.0,123655000,2.1363325381100644,150267000,1.757992107382193,1,2446001.8518518517
365,Dennis Smith,2022/2023,2133278.0,1,2133278.0,2133278.0,123655000,1.7251853948485707,150267000,1.4196583414854893,1,1975257.4074074072
556,Deonte Burton,2022/2023,105522.0,1,105522.0,105522.0,123655000,0.0853358133516639,150267000,0.07022300305456289,1,97705.55555555555
487,Dereon Seabron,2022/2023,511816.0,2,1059165.0,529582.5,123655000,0.413906433221463,150267000,0.340604390850952,1,473903.70370370365
487,Dereon Seabron,2023/2024,547349.0,2,1059165.0,529582.5,136021000,0.4024003646495761,165294000,0.33113664137839244,2,469263.54595336074
139,Derrick Favors,2022/2023,10350803.0,1,10350803.0,10350803.0,123655000,8.370711253083176,150267000,6.888274205247992,1,9584076.85185185
290,Derrick Jones,2022/2023,3200000.0,2,6560000.0,3280000.0,123655000,2.587845214508107,150267000,2.1295427472432404,1,2962962.9629629627
290,Derrick Jones,2023/2024,3360000.0,2,6560000.0,3280000.0,136021000,2.470206806301968,165294000,2.032741660314349,2,2880658.4362139916
102,Derrick Rose,2022/2023,14520730.0,2,30117069.0,15058534.5,123655000,11.742938013020096,150267000,9.663286017555418,1,13445120.37037037
102,Derrick Rose,2023/2024,15596339.0,2,30117069.0,15058534.5,136021000,11.46612581880739,165294000,9.435514295739713,2,13371346.879286693
86,Derrick White,2022/2023,17142857.0,3,55071429.0,18357143.0,123655000,13.863456390764629,150267000,11.408264622305628,1,15873015.740740739
86,Derrick White,2023/2024,18357143.0,3,55071429.0,18357143.0,136021000,13.49581535204123,165294000,11.105752779895218,2,15738291.323731137
86,Derrick White,2024/2025,19571429.0,3,55071429.0,18357143.0,141000000,13.880446099290781,172000000,11.378737790697674,3,15536431.343037136
369,Desmond Bane,2022/2023,2130240.0,3,11742948.0,3914316.0,123655000,1.7227285592980468,150267000,1.4176366068398252,1,1972444.4444444443
369,Desmond Bane,2023/2024,3845083.0,3,11742948.0,3914316.0,136021000,2.826830415891664,165294000,2.3262084528174043,2,3296538.9231824414
369,Desmond Bane,2024/2025,5767625.0,3,11742948.0,3914316.0,141000000,4.090514184397163,172000000,3.353270348837209,3,4578526.679113955
26,Devin Booker,2022/2023,33833400.0,3,119899600.0,39966533.333333336,123655000,27.36112571266831,150267000,22.515522370181078,1,31327222.22222222
26,Devin Booker,2023/2024,36016200.0,3,119899600.0,39966533.333333336,136021000,26.478411421765756,165294000,21.789175650658827,2,30878086.419753082
26,Devin Booker,2024/2025,50050000.0,3,119899600.0,39966533.333333336,141000000,35.49645390070922,172000000,29.098837209302324,3,39731303.66305949
243,Devin Vassell,2022/2023,4437000.0,3,18385433.0,6128477.666666667,123655000,3.588209130241397,150267000,2.9527441154744554,1,4108333.333333333
243,Devin Vassell,2023/2024,5887899.0,3,18385433.0,6128477.666666667,136021000,4.328669102565045,165294000,3.5620766633997603,2,5047924.3827160485
243,Devin Vassell,2024/2025,8060534.0,3,18385433.0,6128477.666666667,141000000,5.716690780141844,172000000,4.686356976744186,3,6398711.769039271
540,Devon Dotson,2022/2023,169630.0,1,169630.0,169630.0,123655000,0.1371800574178157,150267000,0.11288573006714715,1,157064.8148148148
125,Devonte Graham,2022/2023,11550000.0,3,36300000.0,12100000.0,123655000,9.340503821115199,150267000,7.68631835333107,1,10694444.444444444
125,Devonte Graham,2023/2024,12100000.0,3,36300000.0,12100000.0,136021000,8.895685225075539,165294000,7.32028990767965,2,10373799.725651577
125,Devonte Graham,2024/2025,12650000.0,3,36300000.0,12100000.0,141000000,8.97163120567376,172000000,7.354651162790697,3,10041977.848905146
173,Dewayne Dedmon,2022/2023,8283688.0,3,13781036.0,4593678.666666667,123655000,6.699031984149448,150267000,5.512646156508082,1,7670081.481481481
173,Dewayne Dedmon,2023/2024,2748674.0,3,13781036.0,4593678.666666667,136021000,2.0207717925908497,165294000,1.6629000447687152,2,2356544.9245541836
173,Dewayne Dedmon,2024/2025,2748674.0,3,13781036.0,4593678.666666667,141000000,1.949414184397163,172000000,1.5980662790697673,3,2181986.0412538736
527,Didi Louzada,2022/2023,268032.0,3,804096.0,268032.0,123655000,0.21675791516719908,150267000,0.1783705005090938,1,248177.77777777775
527,Didi Louzada,2023/2024,268032.0,3,804096.0,268032.0,136021000,0.19705192580557412,165294000,0.16215470615993322,2,229794.23868312757
527,Didi Louzada,2024/2025,268032.0,3,804096.0,268032.0,141000000,0.19009361702127658,172000000,0.1558325581395349,3,212772.4432251181
128,Dillon Brooks,2022/2023,11400000.0,1,11400000.0,11400000.0,123655000,9.219198576685132,150267000,7.586496037054044,1,10555555.555555554
63,Domantas Sabonis,2022/2023,21100000.0,2,43100000.0,21550000.0,123655000,17.06360438316283,150267000,14.041672489635115,1,19537037.037037037
63,Domantas Sabonis,2023/2024,22000000.0,2,43100000.0,21550000.0,136021000,16.173973136500983,165294000,13.309618013962998,2,18861454.04663923
488,Dominick Barlow,2022/2023,508891.0,2,2270643.0,1135321.5,123655000,0.41154098095507663,150267000,0.33865785568354995,1,471195.37037037034
488,Dominick Barlow,2023/2024,1761752.0,2,2270643.0,1135321.5,136021000,1.2952058873262218,165294000,1.065829370697061,2,1510418.3813443072
37,Donovan Mitchell,2022/2023,30913750.0,3,99486090.0,33162030.0,123655000,25.0,150267000,20.572547532059602,1,28623842.59259259
37,Donovan Mitchell,2023/2024,33162030.0,3,99486090.0,33162030.0,136021000,24.3800810169018,165294000,20.062452357617335,2,28431095.679012343
37,Donovan Mitchell,2024/2025,35410310.0,3,99486090.0,33162030.0,141000000,25.113695035460992,172000000,20.58738953488372,3,28109845.74251892
532,Donovan Williams,2022/2023,239822.0,2,2001574.0,1000787.0,123655000,0.19394444219805101,150267000,0.15959725022792762,1,222057.4074074074
532,Donovan Williams,2023/2024,1761752.0,2,2001574.0,1000787.0,136021000,1.2952058873262218,165294000,1.065829370697061,2,1510418.3813443072
241,Donte DiVincenzo,2022/2023,4500000.0,2,9225000.0,4612500.0,123655000,3.639157332902026,150267000,2.994669488310807,1,4166666.6666666665
241,Donte DiVincenzo,2023/2024,4725000.0,2,9225000.0,4612500.0,136021000,3.4737283213621426,165294000,2.8585429598170533,2,4050925.9259259254
116,Dorian Finney-Smith,2022/2023,12939848.0,3,41796023.0,13932007.666666666,123655000,10.46447616351947,150267000,8.611237330884359,1,11981340.74074074
116,Dorian Finney-Smith,2023/2024,13932008.0,3,41796023.0,13932007.666666666,136021000,10.24254196043258,165294000,8.428622938521665,2,11944451.303155005
116,Dorian Finney-Smith,2024/2025,14924167.0,3,41796023.0,13932007.666666666,141000000,10.584515602836879,172000000,8.676841279069768,3,11847284.934969261
109,Doug McDermott,2022/2023,13750000.0,2,27500000.0,13750000.0,123655000,11.119647406089523,150267000,9.150378992060798,1,12731481.481481481
109,Doug McDermott,2023/2024,13750000.0,2,27500000.0,13750000.0,136021000,10.108733210313114,165294000,8.318511258726874,2,11788408.77914952
53,Draymond Green,2022/2023,25806468.0,2,53392692.0,26696346.0,123655000,20.86973272411144,150267000,17.17374273792649,1,23894877.777777776
53,Draymond Green,2023/2024,27586224.0,2,53392692.0,26696346.0,136021000,20.280856632431757,165294000,16.68918654034629,2,23650740.74074074
381,Drew Eubanks,2022/2023,1968175.0,1,1968175.0,1968175.0,123655000,1.5916663297076545,150267000,1.3097852489235828,1,1822384.259259259
522,Dru Smith,2022/2023,374357.0,1,374357.0,374357.0,123655000,0.3027431159273786,150267000,0.24912788569679306,1,346626.85185185185
480,Duane Washington Jr,2022/2023,628802.0,1,628802.0,628802.0,123655000,0.5085132020541021,150267000,0.41845648079751374,1,582224.074074074
89,Duncan Robinson,2022/2023,16902000.0,3,54462000.0,18154000.0,123655000,13.66867494238001,150267000,11.24797859809539,1,15649999.999999998
89,Duncan Robinson,2023/2024,18154000.0,3,54462000.0,18154000.0,136021000,13.346468560001764,165294000,10.982854792067467,2,15564128.943758572
89,Duncan Robinson,2024/2025,19406000.0,3,54462000.0,18154000.0,141000000,13.763120567375886,172000000,11.282558139534883,3,15405108.469237411
130,Dwight Powell,2022/2023,11080125.0,1,11080125.0,11080125.0,123655000,8.960515142938014,150267000,7.373624947593284,1,10259375.0
259,Dylan Windler,2022/2023,4037277.0,2,9996298.0,4998149.0,123655000,3.264952488779265,150267000,2.6867356106131086,1,3738219.444444444
259,Dylan Windler,2023/2024,5959021.0,2,9996298.0,4998149.0,136021000,4.380956616992964,165294000,3.6051042385083547,2,5108900.034293552
218,Dyson Daniels,2022/2023,5508600.0,3,17352240.0,5784080.0,123655000,4.4548137964498,150267000,3.665874742957535,1,5100555.555555555
218,Dyson Daniels,2023/2024,5784120.0,3,17352240.0,5784080.0,136021000,4.252372795377184,165294000,3.499292170314712,2,4958950.617283951
218,Dyson Daniels,2024/2025,6059520.0,3,17352240.0,5784080.0,141000000,4.297531914893617,172000000,3.522976744186047,3,4810242.341106538
488,EJ Liddell,2022/2023,508891.0,2,1056240.0,528120.0,123655000,0.41154098095507663,150267000,0.33865785568354995,1,471195.37037037034
488,EJ Liddell,2023/2024,547349.0,2,1056240.0,528120.0,136021000,0.4024003646495761,165294000,0.33113664137839244,2,469263.54595336074
381,Edmond Sumner,2022/2023,1968175.0,2,4208118.0,2104059.0,123655000,1.5916663297076545,150267000,1.3097852489235828,1,1822384.259259259
381,Edmond Sumner,2023/2024,2239943.0,2,4208118.0,2104059.0,136021000,1.6467626322406097,165294000,1.3551266228659236,2,1920390.0891632373
450,Eric Bledsoe,2022/2023,1300000.0,3,3900000.0,1300000.0,123655000,1.0513121183939185,150267000,0.8651267410675665,1,1203703.7037037036
450,Eric Bledsoe,2023/2024,1300000.0,3,3900000.0,1300000.0,136021000,0.9557347762477852,165294000,0.7864774280978136,2,1114540.4663923183
450,Eric Bledsoe,2024/2025,1300000.0,3,3900000.0,1300000.0,141000000,0.9219858156028369,172000000,0.7558139534883721,3,1031981.9133262205
70,Eric Gordon,2022/2023,19568360.0,2,40486262.0,20243131.0,123655000,15.824964619303708,150267000,13.02239347295148,1,18118851.85185185
70,Eric Gordon,2023/2024,20917902.0,2,40486262.0,20243131.0,136021000,15.378435682725462,165294000,12.654967512432394,2,17933729.42386831
463,Eugene Omoruyi,2022/2023,1013119.0,2,2941015.0,1470507.5,123655000,0.8193109862116372,150267000,0.6742125682951015,1,938073.1481481481
463,Eugene Omoruyi,2023/2024,1927896.0,2,2941015.0,1470507.5,136021000,1.417351732453077,165294000,1.1663436059385095,2,1652860.0823045266
79,Evan Fournier,2022/2023,18000000.0,3,55857143.0,18619047.666666668,123655000,14.556629331608104,150267000,11.978677953243228,1,16666666.666666666
79,Evan Fournier,2023/2024,18857143.0,3,55857143.0,18619047.666666668,136021000,13.863405650598072,165294000,11.408244098394377,2,16166960.733882029
79,Evan Fournier,2024/2025,19000000.0,3,55857143.0,18619047.666666668,141000000,13.47517730496454,172000000,11.046511627906977,3,15082812.579383222
171,Evan Mobley,2022/2023,8478720.0,3,28589017.0,9529672.333333334,123655000,6.856754680360681,150267000,5.64243646309569,1,7850666.666666666
171,Evan Mobley,2023/2024,8882640.0,3,28589017.0,9529672.333333334,136021000,6.530344579145868,165294000,5.3738429707067406,2,7615432.098765431
171,Evan Mobley,2024/2025,11227657.0,3,28589017.0,9529672.333333334,141000000,7.962877304964539,172000000,6.527707558139535,3,8912876.117715795
520,Facundo Campazzo,2022/2023,464299.0,1,464299.0,464299.0,123655000,0.37547935789090614,150267000,0.3089826775007154,1,429906.48148148146
547,Feron Hunt,2022/2023,131610.0,1,131610.0,131610.0,123655000,0.10643322146294124,150267000,0.0875841003014634,1,121861.11111111111
554,Frank Jackson,2022/2023,113114.0,1,113114.0,113114.0,123655000,0.09147547612308439,150267000,0.07527534322239747,1,104735.18518518518
332,Frank Kaminsky,2022/2023,2463490.0,1,2463490.0,2463490.0,123655000,1.9922283773401803,150267000,1.639408519501953,1,2281009.2592592593
373,Frank Ntilikina,2022/2023,2036318.0,1,2036318.0,2036318.0,123655000,1.6467736848489751,150267000,1.355133196244019,1,1885479.6296296294
222,Franz Wagner,2022/2023,5258280.0,3,17774092.0,5924697.333333333,123655000,4.2523796045449025,150267000,3.499291261554433,1,4868777.777777777
222,Franz Wagner,2023/2024,5508720.0,3,17774092.0,5924697.333333333,136021000,4.049904058932077,165294000,3.332679952085375,2,4722839.50617284
222,Franz Wagner,2024/2025,7007092.0,3,17774092.0,5924697.333333333,141000000,4.969568794326241,172000000,4.073890697674418,3,5562455.545394503
61,Fred VanVleet,2022/2023,21250000.0,2,44074074.0,22037037.0,123655000,17.1849096275929,150267000,14.141494805912144,1,19675925.925925925
61,Fred VanVleet,2023/2024,22824074.0,2,44074074.0,22037037.0,136021000,16.779816351886844,165294000,13.80816847556475,2,19567964.677640602
231,Furkan Korkmaz,2022/2023,5000000.0,2,10370370.0,5185185.0,123655000,4.043508147668918,150267000,3.3274105425675633,1,4629629.62962963
231,Furkan Korkmaz,2023/2024,5370370.0,2,10370370.0,5185185.0,136021000,3.9481918233213986,165294000,3.248980604256658,2,4604226.680384087
410,Gabe Vincent,2022/2023,1815677.0,1,1815677.0,1815677.0,123655000,1.4683409486070114,150267000,1.208300558339489,1,1681182.4074074072
570,Gabe York,2022/2023,32171.0,1,32171.0,32171.0,123655000,0.02601674012373135,150267000,0.021409224912988214,1,29787.96296296296
225,Garrett Temple,2022/2023,5155500.0,2,10556500.0,5278250.0,123655000,4.169261251061421,150267000,3.4308930104414146,1,4773611.111111111
225,Garrett Temple,2023/2024,5401000.0,2,10556500.0,5278250.0,136021000,3.970710405010991,165294000,3.2675112224279164,2,4630486.968449931
375,Garrison Mathews,2022/2023,2000000.0,3,6230253.0,2076751.0,123655000,1.6174032590675669,150267000,1.3309642170270253,1,1851851.8518518517
375,Garrison Mathews,2023/2024,2000000.0,3,6230253.0,2076751.0,136021000,1.470361194227362,165294000,1.2099652739966362,2,1714677.6406035663
375,Garrison Mathews,2024/2025,2230253.0,3,6230253.0,2076751.0,141000000,1.5817397163120566,172000000,1.2966587209302325,3,1770446.7370319562
113,Gary Harris,2022/2023,13000000.0,2,26000000.0,13000000.0,123655000,10.513121183939186,150267000,8.651267410675665,1,12037037.037037035
113,Gary Harris,2023/2024,13000000.0,2,26000000.0,13000000.0,136021000,9.557347762477853,165294000,7.864774280978136,2,11145404.663923182
172,Gary Payton II,2022/2023,8300000.0,3,26145000.0,8715000.0,123655000,6.712223525130404,150267000,5.523501500662155,1,7685185.185185185
172,Gary Payton II,2023/2024,8715000.0,3,26145000.0,8715000.0,136021000,6.40709890384573,165294000,5.272423681440343,2,7471707.81893004
172,Gary Payton II,2024/2025,9130000.0,3,26145000.0,8715000.0,141000000,6.4751773049645385,172000000,5.308139534883721,3,7247688.360514148
